Region,RE or Non-RE,Group Technology,Year,Electricity Installed Capacity (MW),Electricity Generation (GWh),Heat Generation (TJ),Public Flows (2022 USD M),SDG 7a1 Intl. Public Flows (2022 USD M)
Africa,Total Renewable,Geothermal energy,2000,65.3,432.0,,0.30165783414449104,0.32999999999999996
Africa,Total Renewable,Geothermal energy,2001,65.3,474.5,,,
Africa,Total Renewable,Geothermal energy,2002,65.3,438.0,,0.2515231995000781,0.24
Africa,Total Renewable,Geothermal energy,2003,65.3,588.0,,,
Africa,Total Renewable,Geothermal energy,2004,135.3,911.5,,45.4780537110991,47.18
Africa,Total Renewable,Geothermal energy,2005,135.3,1019.0,,45.13628931819342,48.410000000000004
Africa,Total Renewable,Geothermal energy,2006,135.3,1030.0,,0.08419870895312938,0.08
Africa,Total Renewable,Geothermal energy,2007,135.3,1060.5,,,
Africa,Total Renewable,Geothermal energy,2008,135.3,1144.0,,,
Africa,Total Renewable,Geothermal energy,2009,170.3,1301.145,,32.067604370323046,32.99
Africa,Total Renewable,Geothermal energy,2010,205.3,1401.0849999999998,,682.1940850892616,610.59
Africa,Total Renewable,Geothermal energy,2011,205.3,1496.81,,489.75633155656294,468.96999999999997
Africa,Total Renewable,Geothermal energy,2012,212.8,1586.88,,205.8118417397398,210.58
Africa,Total Renewable,Geothermal energy,2013,212.8,1906.045,,7.221846688400193,7.33
Africa,Total Renewable,Geothermal energy,2014,373.40000000000003,3206.085,,310.08021986788634,322.36
Africa,Total Renewable,Geothermal energy,2015,626.1999999999999,4481.1,,22.891348063183443,24.650000000000002
Africa,Total Renewable,Geothermal energy,2016,660.1999999999999,4688.925,,419.44848875750574,487.03
Africa,Total Renewable,Geothermal energy,2017,680.1999999999999,4870.155,,55.24828470038895,59.42000000000001
Africa,Total Renewable,Geothermal energy,2018,691.0999999999999,5168.435,,123.54689096746105,140.33
Africa,Total Renewable,Geothermal energy,2019,691.0999999999999,5383.855,,37.36526277014465,39.89
Africa,Total Renewable,Geothermal energy,2020,870.43,5384.88,,2.1718045882323276,1.9500000000000002
Africa,Total Renewable,Geothermal energy,2021,870.43,5182.69,,117.72234443389985,123.92
Africa,Total Renewable,Geothermal energy,2022,957.03,5726.96,,22.144653000000005,23.55
Africa,Total Renewable,Geothermal energy,2023,992.03,6085.66,,44.73252678244359,
Africa,Total Renewable,Geothermal energy,2024,947.03,,,,
Africa,Total Renewable,Marine energy,2000,,,,,
Africa,Total Renewable,Marine energy,2001,,,,,
Africa,Total Renewable,Marine energy,2002,,,,,
Africa,Total Renewable,Marine energy,2003,,,,,
Africa,Total Renewable,Marine energy,2004,,,,,
Africa,Total Renewable,Marine energy,2005,,,,,
Africa,Total Renewable,Marine energy,2006,,,,,
Africa,Total Renewable,Marine energy,2007,,,,,
Africa,Total Renewable,Marine energy,2008,,,,,
Africa,Total Renewable,Marine energy,2009,,,,0.08106465184167597,0.09
Africa,Total Renewable,Marine energy,2010,,,,0.07831185218566923,0.08
Africa,Total Renewable,Marine energy,2011,,,,,
Africa,Total Renewable,Marine energy,2012,,,,0.031696913161465404,0.04
Africa,Total Renewable,Marine energy,2013,,,,0.41437667680200324,0.45
Africa,Total Renewable,Marine energy,2014,,,,,
Africa,Total Renewable,Marine energy,2015,,,,0.09104703777754393,0.1
Africa,Total Renewable,Marine energy,2016,,,,,
Africa,Total Renewable,Marine energy,2017,,,,,
Africa,Total Renewable,Marine energy,2018,,,,,
Africa,Total Renewable,Marine energy,2019,,,,,
Africa,Total Renewable,Marine energy,2020,,,,,
Africa,Total Renewable,Marine energy,2021,,,,,
Africa,Total Renewable,Marine energy,2022,,,,0.011292,0.01
Africa,Total Renewable,Marine energy,2023,,,,,
Africa,Total Renewable,Bioenergy,2000,800.679,2199.7999999999997,,1.6374832762500184,1.75
Africa,Total Renewable,Bioenergy,2001,831.5790000000001,2235.2439999999997,,2.934496806657964,3.14
Africa,Total Renewable,Bioenergy,2002,853.5790000000001,2302.591,,1.9530548891934316,2.07
Africa,Total Renewable,Bioenergy,2003,861.5790000000001,2274.28,,0.381492262907921,0.36
Africa,Total Renewable,Bioenergy,2004,870.5790000000001,2351.7340000000004,,3.205378729667151,3.4
Africa,Total Renewable,Bioenergy,2005,953.8290000000001,2383.4019999999996,,1.0867500341005931,1.1700000000000002
Africa,Total Renewable,Bioenergy,2006,886.202,2373.165,,0.007047166531463669,0.01
Africa,Total Renewable,Bioenergy,2007,901.052,2347.9249999999997,,3.387000457802274,3.3999999999999995
Africa,Total Renewable,Bioenergy,2008,945.672,2355.8779999999997,,74.32890085173845,111.57000000000001
Africa,Total Renewable,Bioenergy,2009,997.981,2461.6910000000003,,52.12727255978608,54.97
Africa,Total Renewable,Bioenergy,2010,1059.92,2556.9970000000003,,6.709013990401923,6.65
Africa,Total Renewable,Bioenergy,2011,1142.46,2609.5480000000007,,131.24105731939227,125.00000000000001
Africa,Total Renewable,Bioenergy,2012,1238.2130000000002,2879.638,,7.539046268154,7.82
Africa,Total Renewable,Bioenergy,2013,1310.803,2983.2360000000003,,17.641872324559294,16.509999999999998
Africa,Total Renewable,Bioenergy,2014,1403.3700000000001,2913.6609999999996,,7.61536694906692,7.519999999999999
Africa,Total Renewable,Bioenergy,2015,1484.2900000000002,3047.1829999999995,,72.92887142168185,75.72
Africa,Total Renewable,Bioenergy,2016,1546.6850000000004,3274.708,,22.04755499906805,22.63
Africa,Total Renewable,Bioenergy,2017,1663.0600000000006,3166.441000000001,,23.106219828231847,23.909999999999997
Africa,Total Renewable,Bioenergy,2018,1818.1600000000005,3363.3390000000004,,43.47222642614018,46.19
Africa,Total Renewable,Bioenergy,2019,1831.5600000000006,3397.089,,5.0660759972193015,5.290000000000001
Africa,Total Renewable,Bioenergy,2020,1846.3170000000007,3271.9579999999996,,43.41389445446797,43.95
Africa,Total Renewable,Bioenergy,2021,1944.0600000000004,3231.1490000000003,,217.02637147099588,186.66
Africa,Total Renewable,Bioenergy,2022,1942.9000000000003,3242.022999999999,,48.457863,50.71000000000001
Africa,Total Renewable,Bioenergy,2023,2164.0200000000004,4087.427,,4.043077855802224,
Africa,Total Renewable,Bioenergy,2024,2241.52,,,,
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2000,20842.703,76120.53399999999,,19.913819189794708,21.7
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2001,20964.746000000003,82838.69599999998,,4.523956655601618,4.79
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2002,21205.790999999997,80907.14399999997,,3.656535442165666,3.49
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2003,21583.073999999993,82708.549,,1536.8163659869824,1576.4699999999998
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2004,21523.048999999995,86847.37000000001,,190.78845874724888,213.26
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2005,21549.699999999997,93937.46900000003,,781.5089711258938,823.2199999999999
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2006,21521.428,98434.906,,717.5946770720448,664.27
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2007,21722.219999999998,96618.22500000002,,2208.9296314158187,2279.12
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2008,22031.366999999995,100162.74300000003,,1134.421838533306,1155.0
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2009,23820.565,106707.158,,491.4927208867433,503.12
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2010,24631.127999999997,112094.56399999998,,264.104554629019,275.6300000000001
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2011,24781.671000000002,113757.32399999998,,1865.5627875993641,1897.7700000000002
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2012,25441.678000000004,115331.43100000001,,946.4982426625628,982.74
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2013,26539.318000000003,121956.328,,3265.24726153843,3132.4500000000003
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2014,26562.519,127045.10100000001,,1213.567235886717,713.6299999999999
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2015,27073.996,126078.18400000001,,2085.7076912803827,2134.4900000000002
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2016,28002.189,122692.34200000003,,5831.912022113975,5685.199999999997
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2017,30761.220000000005,129753.96100000001,,3859.6923383538383,3957.08
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2018,32133.021,138706.56900000002,,3181.6558598708534,2958.5499999999997
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2019,32979.193,145042.185,,686.5076615648899,679.1
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2020,33798.398,150059.71999999997,,824.5768122623937,864.5999999999999
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2021,34279.708,157501.36199999996,,802.6753555862224,448.32
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2022,36025.865000000005,162292.35100000002,,362.46730699999995,377.60999999999996
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2023,37612.89100000001,163746.697,,626.8290178764622,
Africa,Total Renewable,Hydropower (excl. Pumped Storage),2024,38949.57400000001,,,,
Africa,Total Renewable,Multiple renewables*,2000,,,,68.91480479447777,70.75
Africa,Total Renewable,Multiple renewables*,2001,,,,19.368928731911815,20.16
Africa,Total Renewable,Multiple renewables*,2002,,,,125.75317280103394,129.71
Africa,Total Renewable,Multiple renewables*,2003,,,,8.829426486682657,9.459999999999999
Africa,Total Renewable,Multiple renewables*,2004,,,,33.55750477429702,34.5
Africa,Total Renewable,Multiple renewables*,2005,,,,85.21423567019329,88.02
Africa,Total Renewable,Multiple renewables*,2006,,,,73.2212336697917,76.69
Africa,Total Renewable,Multiple renewables*,2007,,,,187.77987659513502,192.92999999999998
Africa,Total Renewable,Multiple renewables*,2008,,,,105.24195986317027,111.34
Africa,Total Renewable,Multiple renewables*,2009,,,,418.58887925468485,428.56
Africa,Total Renewable,Multiple renewables*,2010,,,,697.5610560358424,724.45
Africa,Total Renewable,Multiple renewables*,2011,,,,568.5707696762723,593.9899999999999
Africa,Total Renewable,Multiple renewables*,2012,,,,605.6583708646702,630.3499999999999
Africa,Total Renewable,Multiple renewables*,2013,,,,402.3866616858204,414.06
Africa,Total Renewable,Multiple renewables*,2014,,,,609.0296521065244,637.42
Africa,Total Renewable,Multiple renewables*,2015,,,,623.9133651254451,646.9000000000001
Africa,Total Renewable,Multiple renewables*,2016,,,,1411.0566939149383,1341.54
Africa,Total Renewable,Multiple renewables*,2017,,,,1794.2835427001016,1902.1699999999998
Africa,Total Renewable,Multiple renewables*,2018,,,,1053.220994615777,1039.8000000000002
Africa,Total Renewable,Multiple renewables*,2019,,,,1607.9249057180198,1688.2200000000003
Africa,Total Renewable,Multiple renewables*,2020,,,,1219.4551957857575,1265.36
Africa,Total Renewable,Multiple renewables*,2021,,,,1714.23254889427,1821.1699999999996
Africa,Total Renewable,Multiple renewables*,2022,,,,2426.6735326694525,2207.0
Africa,Total Renewable,Multiple renewables*,2023,,,,1583.3609089308138,
Africa,Total Renewable,Solar energy,2000,8.355,11.357,,4.336805697609881,4.6099999999999985
Africa,Total Renewable,Solar energy,2001,9.91,13.614,,95.2288809938025,102.16000000000003
Africa,Total Renewable,Solar energy,2002,11.576,15.905000000000001,,27.917311232469295,29.740000000000006
Africa,Total Renewable,Solar energy,2003,13.419000000000002,18.454,,34.465072419648045,37.11
Africa,Total Renewable,Solar energy,2004,16.116,21.957,,1.114802119210684,1.21
Africa,Total Renewable,Solar energy,2005,19.012,26.241999999999997,,231.39930899617514,240.77000000000007
Africa,Total Renewable,Solar energy,2006,24.127000000000002,31.339999999999996,,17.47722419037112,18.31
Africa,Total Renewable,Solar energy,2007,30.395000000000007,37.214000000000006,,12.832345959406728,13.379999999999999
Africa,Total Renewable,Solar energy,2008,37.19000000000001,42.55899999999999,,323.46891588396335,344.93000000000006
Africa,Total Renewable,Solar energy,2009,73.22899999999998,63.65899999999999,,168.23792622731935,179.60000000000002
Africa,Total Renewable,Solar energy,2010,203.13600000000002,154.603,,219.51583525324546,232.15999999999997
Africa,Total Renewable,Solar energy,2011,280.7719999999999,576.6229999999999,,248.86992823884574,247.09000000000003
Africa,Total Renewable,Solar energy,2012,328.75500000000005,1032.109,,712.574022415051,717.6199999999999
Africa,Total Renewable,Solar energy,2013,634.5609999999999,707.7039999999998,,852.724993901016,851.6599999999999
Africa,Total Renewable,Solar energy,2014,1618.6210000000005,1989.4180000000001,,1737.853099091018,1811.1500000000003
Africa,Total Renewable,Solar energy,2015,2125.9209999999994,3286.166,,1444.4938585276504,1434.5199999999998
Africa,Total Renewable,Solar energy,2016,3039.429,5109.671999999999,,2458.6907885558508,2547.770000000001
Africa,Total Renewable,Solar energy,2017,3790.2600000000007,6695.383,,1925.2320155648185,1980.9699999999996
Africa,Total Renewable,Solar energy,2018,5662.4310000000005,8515.946000000002,,1522.1515777558304,1599.8199999999997
Africa,Total Renewable,Solar energy,2019,7235.540000000001,11735.505999999998,,1495.1899899526193,1505.4699999999993
Africa,Total Renewable,Solar energy,2020,8426.055000000002,16584.708000000002,,944.768447639525,958.15
Africa,Total Renewable,Solar energy,2021,9539.829999999996,19113.62000000001,,1946.2096984750249,1953.8999999999999
Africa,Total Renewable,Solar energy,2022,12096.851,22360.633000000005,,2706.407166266378,2681.5199999999995
Africa,Total Renewable,Solar energy,2023,15605.338000000003,27111.746,,4133.040168861041,
Africa,Total Renewable,Solar energy,2024,18238.35300000001,,,,
Africa,Total Renewable,Wind energy,2000,139.05,185.094,,0.004649204864359215,
Africa,Total Renewable,Wind energy,2001,139.05,425.249,,30.49424954203293,32.56
Africa,Total Renewable,Wind energy,2002,144.31,455.162,,9.271585357202966,9.82
Africa,Total Renewable,Wind energy,2003,153.79000000000002,468.361,,128.92288266662908,149.29
Africa,Total Renewable,Wind energy,2004,236.11,639.0939999999998,,120.59132477354902,129.20999999999995
Africa,Total Renewable,Wind energy,2005,240.18,804.518,,114.42410527330259,121.94000000000003
Africa,Total Renewable,Wind energy,2006,327.9050000000001,809.9030000000001,,95.96709951250097,102.7
Africa,Total Renewable,Wind energy,2007,470.1,991.2200000000001,,122.6162087469815,132.06
Africa,Total Renewable,Wind energy,2008,555.3000000000001,1222.878,,241.49510988974419,259.92999999999995
Africa,Total Renewable,Wind energy,2009,742.4000000000002,1483.991,,190.09320244029942,205.28000000000003
Africa,Total Renewable,Wind energy,2010,864.777,2012.6339999999998,,1045.4539854712639,1139.6999999999998
Africa,Total Renewable,Wind energy,2011,994.9820000000001,2408.228,,65.86725989382705,70.18999999999998
Africa,Total Renewable,Wind energy,2012,1131.994,2831.0520000000006,,187.61034599732952,193.37
Africa,Total Renewable,Wind energy,2013,1741.8339999999998,3500.2520000000004,,482.63219837618885,495.44
Africa,Total Renewable,Wind energy,2014,2399.398,4477.777999999999,,792.7208185416554,770.66
Africa,Total Renewable,Wind energy,2015,3320.268000000001,5457.5599999999995,,91.9486202245887,98.08999999999999
Africa,Total Renewable,Wind energy,2016,3831.3940000000007,7006.722,,925.4252023621315,629.26
Africa,Total Renewable,Wind energy,2017,4579.263000000001,7156.648000000001,,458.05823161894773,497.46
Africa,Total Renewable,Wind energy,2018,5471.653,7849.844999999999,,94.79452666293321,75.12
Africa,Total Renewable,Wind energy,2019,5528.853,9731.634,,549.4978649253854,576.3800000000001
Africa,Total Renewable,Wind energy,2020,6514.753,10746.090000000002,,214.42709462136722,228.54
Africa,Total Renewable,Wind energy,2021,6909.752999999998,12741.777999999998,,108.1382986398529,101.96000000000001
Africa,Total Renewable,Wind energy,2022,7745.852999999998,12998.827999999998,,457.026257,163.33000000000004
Africa,Total Renewable,Wind energy,2023,8866.328,14954.698000000004,,104.46991076551704,
Africa,Total Renewable,Wind energy,2024,9574.678,,,,
Africa,Total Non-Renewable,Pumped storage,2000,1400.0,1838.0,,,
Africa,Total Non-Renewable,Pumped storage,2001,1400.0,1700.25,,,
Africa,Total Non-Renewable,Pumped storage,2002,1400.0,2483.5,,,
Africa,Total Non-Renewable,Pumped storage,2003,1400.0,2918.75,,,
Africa,Total Non-Renewable,Pumped storage,2004,1633.0,3510.5,,,
Africa,Total Non-Renewable,Pumped storage,2005,1864.0,3516.3,,,
Africa,Total Non-Renewable,Pumped storage,2006,1864.0,3529.5,,,
Africa,Total Non-Renewable,Pumped storage,2007,1864.0,3387.3,,,
Africa,Total Non-Renewable,Pumped storage,2008,1864.0,3267.45,,,
Africa,Total Non-Renewable,Pumped storage,2009,1864.0,3133.3,,,
Africa,Total Non-Renewable,Pumped storage,2010,1864.0,3063.25,,,
Africa,Total Non-Renewable,Pumped storage,2011,1864.0,3093.05,,,
Africa,Total Non-Renewable,Pumped storage,2012,1864.0,3180.0,,,
Africa,Total Non-Renewable,Pumped storage,2013,1864.0,3117.65,,,
Africa,Total Non-Renewable,Pumped storage,2014,1864.0,3446.0,,,
Africa,Total Non-Renewable,Pumped storage,2015,1864.0,3362.2,,,
Africa,Total Non-Renewable,Pumped storage,2016,2863.0,3606.75,,,
Africa,Total Non-Renewable,Pumped storage,2017,3196.0,4562.75,,,
Africa,Total Non-Renewable,Pumped storage,2018,3196.0,4866.641,,,
Africa,Total Non-Renewable,Pumped storage,2019,3196.0,5333.5,,,
Africa,Total Non-Renewable,Pumped storage,2020,3196.0,5283.7,,,
Africa,Total Non-Renewable,Pumped storage,2021,3196.0,5150.345,,,
Africa,Total Non-Renewable,Pumped storage,2022,3196.0,5000.906,,,
Africa,Total Non-Renewable,Pumped storage,2023,3196.0,4472.513,,,
Africa,Total Non-Renewable,Pumped storage,2024,3546.0,,,,
Africa,Total Non-Renewable,Fossil fuels,2000,72208.61779999999,321954.9389462407,,98.01681786422334,
Africa,Total Non-Renewable,Fossil fuels,2001,74501.9458,341317.36394624074,,1059.9000439789338,
Africa,Total Non-Renewable,Fossil fuels,2002,75292.7558,368736.1689462408,,96.22289878407439,
Africa,Total Non-Renewable,Fossil fuels,2003,79190.8358,394407.82194624067,,27.688205157772348,
Africa,Total Non-Renewable,Fossil fuels,2004,80784.2178,412192.2946102408,,154.3452172384483,
Africa,Total Non-Renewable,Fossil fuels,2005,85362.8858,431246.06001624075,,521.0310012811545,
Africa,Total Non-Renewable,Fossil fuels,2006,88468.94979999999,455581.05092824076,,375.8105880569193,
Africa,Total Non-Renewable,Fossil fuels,2007,94027.6298,476244.71699724084,,141.0656534119265,
Africa,Total Non-Renewable,Fossil fuels,2008,97799.4538,482305.29761024076,,672.9246809551189,
Africa,Total Non-Renewable,Fossil fuels,2009,103139.08380000001,492193.22350624047,,5435.39194594152,
Africa,Total Non-Renewable,Fossil fuels,2010,109732.80180000002,521234.8167991067,,5052.8711880675255,
Africa,Total Non-Renewable,Fossil fuels,2011,114105.2568,538254.5470685866,,2128.7791071130964,
Africa,Total Non-Renewable,Fossil fuels,2012,119196.81280000001,563966.2449032459,,2712.6606715925773,
Africa,Total Non-Renewable,Fossil fuels,2013,125931.5748,574148.7702411468,,1507.063311352957,
Africa,Total Non-Renewable,Fossil fuels,2014,131646.7218,593928.3090266727,,2931.170411735312,
Africa,Total Non-Renewable,Fossil fuels,2015,136585.1438,611444.8548544237,,2178.896373398184,
Africa,Total Non-Renewable,Fossil fuels,2016,146356.5378,604659.1577264954,,1986.84134610702,
Africa,Total Non-Renewable,Fossil fuels,2017,156810.39979999998,625101.0552129576,,1198.159322384398,
Africa,Total Non-Renewable,Fossil fuels,2018,172216.21779999998,636778.0450464,,309.9817999370727,
Africa,Total Non-Renewable,Fossil fuels,2019,177235.87879999998,646653.2046719998,,792.2499797441232,
Africa,Total Non-Renewable,Fossil fuels,2020,181648.95979999995,619987.974672,,1265.9229736239313,
Africa,Total Non-Renewable,Fossil fuels,2021,184953.04979999998,643489.3150000001,,525.2819803395669,
Africa,Total Non-Renewable,Fossil fuels,2022,187469.93179999996,676424.8350000001,,294.92252099999996,
Africa,Total Non-Renewable,Fossil fuels,2023,189498.24999999994,668521.8669999999,,688.1395754169359,
Africa,Total Non-Renewable,Fossil fuels,2024,191499.57299999992,,,,
Africa,Total Non-Renewable,Nuclear,2000,1940.0,11291.75,,,
Africa,Total Non-Renewable,Nuclear,2001,1940.0,11673.0,,,
Africa,Total Non-Renewable,Nuclear,2002,1940.0,12495.0,,,
Africa,Total Non-Renewable,Nuclear,2003,1940.0,13875.75,,,
Africa,Total Non-Renewable,Nuclear,2004,1940.0,16254.0,,,
Africa,Total Non-Renewable,Nuclear,2005,1940.0,12697.75,,,
Africa,Total Non-Renewable,Nuclear,2006,1940.0,11658.25,,0.09004892367906067,
Africa,Total Non-Renewable,Nuclear,2007,1940.0,11432.75,,1.59242052850198,
Africa,Total Non-Renewable,Nuclear,2008,1940.0,12582.25,,12.200988587397868,
Africa,Total Non-Renewable,Nuclear,2009,1940.0,12855.5,,29.70992270183852,
Africa,Total Non-Renewable,Nuclear,2010,1940.0,12275.75,,49.5893322056209,
Africa,Total Non-Renewable,Nuclear,2011,1940.0,13151.25,,1.6484009233912735,
Africa,Total Non-Renewable,Nuclear,2012,1940.0,12341.0,,1.6168681119626678,
Africa,Total Non-Renewable,Nuclear,2013,1940.0,13568.0,,0.6598956561859058,
Africa,Total Non-Renewable,Nuclear,2014,1940.0,13872.0,,5.0821709595157945,
Africa,Total Non-Renewable,Nuclear,2015,1940.0,12626.25,,19.681838456335253,
Africa,Total Non-Renewable,Nuclear,2016,1940.0,14328.75,,,
Africa,Total Non-Renewable,Nuclear,2017,1940.0,14401.25,,10.970189925681256,
Africa,Total Non-Renewable,Nuclear,2018,1940.0,12233.25,,2665.3324765177867,
Africa,Total Non-Renewable,Nuclear,2019,1940.0,12834.0,,1.0291688441051057,
Africa,Total Non-Renewable,Nuclear,2020,1940.0,10740.25,,0.9195163998656667,
Africa,Total Non-Renewable,Nuclear,2021,1934.0,11742.0,,7.472254335260116,
Africa,Total Non-Renewable,Nuclear,2022,1940.0,10593.663,,6.1100460000000005,
Africa,Total Non-Renewable,Nuclear,2023,1934.0,8579.75,,19.323630712796913,
Africa,Total Non-Renewable,Nuclear,2024,1934.0,,,,
Africa,Total Non-Renewable,Other non-renewable energy,2015,,,,0.0858576065026978,
Africa,Total Non-Renewable,Other non-renewable energy,2016,,,,0.011610667786644269,
Africa,Total Non-Renewable,Other non-renewable energy,2017,,,,0.051979711035966804,
Africa,Total Non-Renewable,Other non-renewable energy,2018,,,,17.123701229944814,
Africa,Total Non-Renewable,Other non-renewable energy,2020,,,,0.32942763538254,
Africa,Total Non-Renewable,Other non-renewable energy,2021,,,,62.07565470417072,
Africa,Total Non-Renewable,Other non-renewable energy,2023,,,,0.20183201119925337,
Americas,Total Renewable,Geothermal energy,2000,4045.55,22607.434999999998,,,
Americas,Total Renewable,Geothermal energy,2001,3463.55,22189.021,,,
Americas,Total Renewable,Geothermal energy,2002,3517.05,22812.188000000002,,0.03905639743790033,0.04
Americas,Total Renewable,Geothermal energy,2003,3516.05,23815.162,,0.23441090853378274,0.22
Americas,Total Renewable,Geothermal energy,2004,3530.55,24762.958,,0.09291055972302364,0.1
Americas,Total Renewable,Geothermal energy,2005,3681.551,26791.501,,0.09973920036764705,0.11
Americas,Total Renewable,Geothermal energy,2006,3670.551,26156.913,,0.08776203966005666,0.09
Americas,Total Renewable,Geothermal energy,2007,3686.7709999999997,27397.373,,8.293641747921471,8.73
Americas,Total Renewable,Geothermal energy,2008,3708.951,27266.398,,1.3786991395412065,1.48
Americas,Total Renewable,Geothermal energy,2009,3861.351,27123.742,,0.01332267519317879,0.01
Americas,Total Renewable,Geothermal energy,2010,3809.351,27472.258,,73.7149670156721,76.88
Americas,Total Renewable,Geothermal energy,2011,3790.101,27726.728,,17.541344252265596,18.520000000000003
Americas,Total Renewable,Geothermal energy,2012,4074.101,27709.436,,233.87587915921995,238.32999999999998
Americas,Total Renewable,Geothermal energy,2013,4104.101000000001,28541.405,,8.414991825259719,9.149999999999999
Americas,Total Renewable,Geothermal energy,2014,4019.101,28789.79,,259.7657321775943,290.90999999999997
Americas,Total Renewable,Geothermal energy,2015,4080.001,28985.421000000002,,844.2479523616441,878.4599999999998
Americas,Total Renewable,Geothermal energy,2016,4070.5,28725.813000000002,,316.1365638591442,327.17
Americas,Total Renewable,Geothermal energy,2017,4120.8,29347.9,,1338.0066783324626,1306.4500000000003
Americas,Total Renewable,Geothermal energy,2018,4097.200000000001,28331.46,,94.20224558990174,98.44
Americas,Total Renewable,Geothermal energy,2019,4289.64,28349.746,,40.02852864523081,42.56999999999999
Americas,Total Renewable,Geothermal energy,2020,4307.34,29083.379,,98.65291313007995,102.15
Americas,Total Renewable,Geothermal energy,2021,4365.82,28252.817000000003,,81.7565146496211,87.50999999999999
Americas,Total Renewable,Geothermal energy,2022,4465.71,28747.413999999997,,27.046425000000003,28.74
Americas,Total Renewable,Geothermal energy,2023,4518.08,28702.163,,4.829215939658649,
Americas,Total Renewable,Geothermal energy,2024,4547.280000000001,,,,
Americas,Total Renewable,Marine energy,2000,20.0,32.0,,,
Americas,Total Renewable,Marine energy,2001,20.0,32.0,,,
Americas,Total Renewable,Marine energy,2002,20.0,32.0,,,
Americas,Total Renewable,Marine energy,2003,20.0,33.0,,,
Americas,Total Renewable,Marine energy,2004,20.0,31.0,,,
Americas,Total Renewable,Marine energy,2005,20.0,28.0,,,
Americas,Total Renewable,Marine energy,2006,20.0,19.0,,,
Americas,Total Renewable,Marine energy,2007,20.0,23.0,,,
Americas,Total Renewable,Marine energy,2008,20.0,15.0,,0.011974099286070065,0.01
Americas,Total Renewable,Marine energy,2009,20.0,30.0,,,
Americas,Total Renewable,Marine energy,2010,20.0,28.0,,,
Americas,Total Renewable,Marine energy,2011,20.0,26.0,,,
Americas,Total Renewable,Marine energy,2012,20.1,27.088,,,
Americas,Total Renewable,Marine energy,2013,20.19,15.088999999999999,,,
Americas,Total Renewable,Marine energy,2014,20.24,16.111,,0.06294540097596905,0.07
Americas,Total Renewable,Marine energy,2015,20.055,13.088999999999999,,,
Americas,Total Renewable,Marine energy,2016,20.09,19.055,,,
Americas,Total Renewable,Marine energy,2017,20.09,6.055,,,
Americas,Total Renewable,Marine energy,2018,20.05,20.055,,,
Americas,Total Renewable,Marine energy,2019,20.05,1.044,,0.007010665312341291,0.01
Americas,Total Renewable,Marine energy,2020,0.55,1.044,,,
Americas,Total Renewable,Marine energy,2021,0.55,1.044,,0.005256528986849416,0.01
Americas,Total Renewable,Marine energy,2022,1.25,1.044,,0.23886199999999996,0.26
Americas,Total Renewable,Marine energy,2023,1.25,1.0,,,
Americas,Total Renewable,Marine energy,2024,1.25,,,,
Americas,Total Renewable,Bioenergy,2000,15131.643,79172.793,22722.0,0.10349250609968631,0.11
Americas,Total Renewable,Bioenergy,2001,16226.117999999999,76709.78600000001,15550.0,0.07456766619070283,0.07
Americas,Total Renewable,Bioenergy,2002,16961.117000000002,82279.239,19456.0,166.3700863116184,0.24
Americas,Total Renewable,Bioenergy,2003,17726.709000000003,84476.855,28637.0,128.0925496096797,0.63
Americas,Total Renewable,Bioenergy,2004,17976.839000000004,86734.444,13723.0,25.115944886910686,
Americas,Total Renewable,Bioenergy,2005,18452.605999999996,89272.346,17421.0,212.88929333437687,0.05
Americas,Total Renewable,Bioenergy,2006,19263.195,89858.905,38877.001000000004,334.3507323016067,1.3599999999999999
Americas,Total Renewable,Bioenergy,2007,20611.127,95368.236,44033.0,200.76615865418424,0.53
Americas,Total Renewable,Bioenergy,2008,21289.188,96253.114,40613.998999999996,641.3675625606544,2.5
Americas,Total Renewable,Bioenergy,2009,23384.70599999999,101131.48099999999,43176.998999999996,548.3742346707362,10.34
Americas,Total Renewable,Bioenergy,2010,25625.036999999997,112943.82800000001,39938.001000000004,629.6644631405761,33.79
